car_id,data_compra,nome_cliente,genero,renda_anual,concessionaria,empresa,modelo,motor,transmissao,cor,preco,numero_concessionaria,estilo_carro,telefone,regiao_concessionaria,faixa_renda,faixa_preco
C_CND_012760,2023-04-12,Sacha,M,1341000.0,McKinney Dodge Chrysler Jeep,Jeep,Cherokee,Double Overhead Camshaft,Auto,RED,14101.0,85257-3102,Sedan,7954603,SCOTTSDALE,Premium,Baixo
C_CND_012761,2023-04-13,Sophia,M,1350000.0,Iceberg Rentals,Volvo,S80,Overhead Camshaft,Manual,RED,25000.0,53546-9427,Sedan,6676888,JANESVILLE,Premium,Médio
C_CND_012762,2023-04-13,Yides,M,485000.0,Chrysler Plymouth,Porsche,Carrera Coupe,Double Overhead Camshaft,Auto,RED,22000.0,53546-9427,Hardtop,8799396,JANESVILLE,Média,Médio
C_CND_012763,2023-04-13,Nicole,M,577000.0,Rabun Used Car Sales,Plymouth,Voyager,Overhead Camshaft,Manual,RED,12000.0,85257-3102,Passenger,6270563,SCOTTSDALE,Média,Baixo
C_CND_012764,2023-04-13,Nyla,F,630000.0,Star Enterprises Inc,Ford,Mustang,Overhead Camshaft,Manual,RED,43001.0,99301-3882,Hatchback,8291114,PASCO,Média,Alto
C_CND_012765,2023-04-13,Kevin,F,850000.0,Motor Vehicle Branch Office,Jaguar,S-Type,Double Overhead Camshaft,Auto,BLACK,27001.0,78758-7841,Passenger,7901686,AUSTIN,Alta,Médio
C_CND_012766,2023-04-14,Sophie,F,13500.0,McKinney Dodge Chrysler Jeep,Oldsmobile,Intrigue,Double Overhead Camshaft,Auto,PALE WHITE,45000.0,85257-3102,SUV,7695021,SCOTTSDALE,Baixa,Alto
C_CND_012767,2023-04-14,Stella,F,13500.0,Motor Vehicle Branch Office,Volkswagen,GTI,Overhead Camshaft,Manual,BLACK,25000.0,78758-7841,SUV,8380173,AUSTIN,Baixa,Médio
C_CND_012768,2023-04-14,Stephanie,M,752000.0,Nebo Chevrolet,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,RED,17000.0,06457-3834,Hatchback,6028530,MIDDLETOWN,Alta,Baixo
C_CND_012769,2023-04-14,Syeda,M,570000.0,New Castle Ford Lincoln Mercury,Mercedes-B,S-Class,Overhead Camshaft,Manual,RED,21000.0,60504-7114,SUV,8313953,AURORA,Média,Médio
C_CND_012770,2023-04-14,Tanisha,M,1460000.0,Pars Auto Sales,Cadillac,Catera,Double Overhead Camshaft,Auto,RED,28000.0,38701-8047,Hatchback,8262870,GREENVILLE,Premium,Médio
C_CND_012771,2023-04-14,Samuel,M,1320500.0,Hatfield Volkswagen,Buick,Park Avenue,Double Overhead Camshaft,Auto,RED,12050.0,99301-3882,Hatchback,7222795,PASCO,Premium,Baixo
C_CND_012772,2023-04-14,Matisse,F,1280000.0,Iceberg Rentals,Mitsubishi,Montero,Overhead Camshaft,Manual,BLACK,16000.0,53546-9427,SUV,8904727,JANESVILLE,Premium,Baixo
C_CND_012773,2023-04-14,Kylian,M,13500.0,McKinney Dodge Chrysler Jeep,Plymouth,Voyager,Overhead Camshaft,Manual,RED,20000.0,85257-3102,Passenger,8208387,SCOTTSDALE,Baixa,Baixo
C_CND_012774,2023-04-14,Thomas,M,1100000.0,Motor Vehicle Branch Office,Acura,TL,Double Overhead Camshaft,Auto,BLACK,23000.0,78758-7841,Hatchback,8837582,AUSTIN,Alta,Médio
C_CND_012775,2023-04-14,Martin,M,1250000.0,Tri-State Mack Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,RED,82001.0,85257-3102,Hardtop,7851177,SCOTTSDALE,Premium,Premium
C_CND_012776,2023-04-14,Kate,F,938000.0,Pars Auto Sales,Plymouth,Breeze,Overhead Camshaft,Manual,PALE WHITE,16000.0,38701-8047,Hardtop,8278912,GREENVILLE,Alta,Baixo
C_CND_012777,2023-04-14,Nina,F,450000.0,Ryder Truck Rental and Leasing,BMW,328i,Overhead Camshaft,Manual,RED,21000.0,06457-3834,Sedan,8883202,MIDDLETOWN,Média,Médio
C_CND_012778,2023-04-14,Noa,M,230000.0,Saab-Belle Dodge,Chevrolet,Metro,Double Overhead Camshaft,Auto,BLACK,31000.0,60504-7114,Passenger,6216457,AURORA,Baixa,Médio
C_CND_012779,2023-04-14,Laila,F,720000.0,Scrivener Performance Engineering,Volkswagen,Golf,Double Overhead Camshaft,Auto,RED,35000.0,38701-8047,Hardtop,6010427,GREENVILLE,Média,Médio
C_CND_012780,2023-04-14,Olivia,M,765500.0,Star Enterprises Inc,Dodge,Intrepid,Overhead Camshaft,Manual,BLACK,11500.0,99301-3882,Sedan,7285828,PASCO,Alta,Baixo
C_CND_012781,2023-04-14,Nylah,M,893000.0,Suburban Ford,Chevrolet,Camaro,Double Overhead Camshaft,Auto,BLACK,41001.0,53546-9427,Sedan,7263066,JANESVILLE,Alta,Alto
C_CND_012782,2023-04-14,Chloe,M,750000.0,Pars Auto Sales,Saturn,SC,Overhead Camshaft,Manual,RED,61000.0,38701-8047,Hardtop,8791590,GREENVILLE,Alta,Premium
C_CND_012783,2023-04-14,Paige,M,646000.0,U-Haul CO,Chevrolet,Monte Carlo,Double Overhead Camshaft,Auto,RED,21000.0,78758-7841,Hatchback,8061705,AUSTIN,Média,Médio
C_CND_012784,2023-04-14,Paris,M,13500.0,Buddy Storbeck's Diesel Service Inc,Dodge,Durango,Overhead Camshaft,Manual,BLACK,22000.0,06457-3834,SUV,7627715,MIDDLETOWN,Baixa,Médio
C_CND_012785,2023-04-14,Peyton,M,13500.0,C & M Motors Inc,Chevrolet,Corvette,Overhead Camshaft,Manual,PALE WHITE,22000.0,60504-7114,SUV,6131509,AURORA,Baixa,Médio
C_CND_012786,2023-04-14,Solene,F,13500.0,Nebo Chevrolet,Mitsubishi,Diamante,Overhead Camshaft,Manual,BLACK,22001.0,06457-3834,Hatchback,8335088,MIDDLETOWN,Baixa,Médio
C_CND_012787,2023-04-14,Tony,M,940000.0,Iceberg Rentals,Plymouth,Breeze,Overhead Camshaft,Manual,PALE WHITE,16000.0,53546-9427,Hardtop,8042429,JANESVILLE,Alta,Baixo
C_CND_012788,2023-04-14,Rosie,M,13500.0,Pars Auto Sales,Volvo,S40,Double Overhead Camshaft,Auto,RED,29001.0,38701-8047,Sedan,6846266,GREENVILLE,Baixa,Médio
C_CND_012789,2023-04-14,David,M,1975000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Toyota,Corolla,Double Overhead Camshaft,Auto,RED,41501.0,99301-3882,Passenger,6724397,PASCO,Premium,Alto
C_CND_012790,2023-04-14,Corentin,F,1080000.0,Progressive Shippers Cooperative Association No,Dodge,Viper,Double Overhead Camshaft,Auto,RED,23001.0,53546-9427,SUV,6682798,JANESVILLE,Alta,Médio
C_CND_012791,2023-04-15,Justin,F,13500.0,Clay Johnson Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,PALE WHITE,21000.0,78758-7841,Hardtop,6179546,AURORA,Baixa,Médio
C_CND_012792,2023-04-15,Tiffany,F,757000.0,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,Overhead Camshaft,Manual,BLACK,49000.0,53546-9427,SUV,8097417,JANESVILLE,Alta,Alto
C_CND_012793,2023-04-15,Tina,M,13500.0,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,PALE WHITE,14000.0,85257-3102,SUV,7622176,SCOTTSDALE,Baixa,Baixo
C_CND_012794,2023-04-15,Vanessa,M,2150000.0,Race Car Help,Volvo,S80,Overhead Camshaft,Manual,PALE WHITE,21000.0,78758-7841,Sedan,8953906,AUSTIN,Premium,Médio
C_CND_012795,2023-04-15,Vicky,M,746000.0,Ryder Truck Rental and Leasing,BMW,323i,Double Overhead Camshaft,Auto,BLACK,9000.0,06457-3834,Hatchback,7197172,MIDDLETOWN,Alta,Baixo
C_CND_012796,2023-04-15,Victoria,M,990000.0,Saab-Belle Dodge,Plymouth,Voyager,Overhead Camshaft,Manual,RED,20000.0,60504-7114,Passenger,8661977,AURORA,Alta,Baixo
C_CND_012797,2023-04-15,Vivian,M,13500.0,Scrivener Performance Engineering,Volvo,V70,Double Overhead Camshaft,Auto,BLACK,39000.0,38701-8047,Passenger,6362464,GREENVILLE,Baixa,Médio
C_CND_012798,2023-04-15,Wendy,M,1540000.0,Star Enterprises Inc,Chrysler,Sebring Coupe,Double Overhead Camshaft,Auto,RED,19000.0,99301-3882,Sedan,8069501,PASCO,Premium,Baixo
C_CND_012799,2023-04-15,Julien,M,1420000.0,New Castle Ford Lincoln Mercury,Oldsmobile,Bravada,Overhead Camshaft,Manual,BLACK,36000.0,60504-7114,Hatchback,8885800,AURORA,Premium,Médio
C_CND_012800,2023-04-15,Eve,M,1182000.0,Pars Auto Sales,Saturn,SW,Double Overhead Camshaft,Auto,RED,25200.0,38701-8047,Passenger,6418641,GREENVILLE,Premium,Médio
C_CND_012801,2023-04-15,Nathamael,M,1420000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Bravada,Overhead Camshaft,Manual,BLACK,18000.0,99301-3882,Hatchback,7026518,PASCO,Premium,Baixo
C_CND_012802,2023-04-15,Megan,M,870000.0,Star Enterprises Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,PALE WHITE,21000.0,99301-3882,Hardtop,8754827,PASCO,Alta,Médio
C_CND_012803,2023-04-15,Alexis,M,960000.0,Rabun Used Car Sales,BMW,328i,Overhead Camshaft,Manual,BLACK,69000.0,85257-3102,Sedan,6576489,SCOTTSDALE,Alta,Premium
C_CND_012804,2023-04-15,Sofia,F,13500.0,Race Car Help,Plymouth,Neon,Double Overhead Camshaft,Auto,PALE WHITE,27000.0,78758-7841,SUV,6578446,AUSTIN,Baixa,Médio
C_CND_012805,2023-04-15,Clementine,F,1758000.0,Ryder Truck Rental and Leasing,Jeep,Cherokee,Double Overhead Camshaft,Auto,PALE WHITE,36800.0,06457-3834,Sedan,8063022,MIDDLETOWN,Premium,Médio
C_CND_012806,2023-04-15,Enzo,M,2250000.0,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Manual,PALE WHITE,14000.0,60504-7114,Sedan,8355623,AURORA,Premium,Baixo
C_CND_012807,2023-04-15,Paige,M,13500.0,Suburban Ford,Nissan,Frontier,Overhead Camshaft,Manual,PALE WHITE,20000.0,53546-9427,Hatchback,6000101,JANESVILLE,Baixa,Baixo
C_CND_012808,2023-04-15,Parker,F,450000.0,Tri-State Mack Inc,Ford,Mustang,Overhead Camshaft,Manual,RED,25000.0,85257-3102,Hatchback,6842293,SCOTTSDALE,Média,Médio
C_CND_012809,2023-04-15,Pearl,F,807000.0,U-Haul CO,BMW,323i,Double Overhead Camshaft,Auto,RED,19000.0,78758-7841,Hatchback,8736614,AUSTIN,Alta,Baixo
C_CND_012810,2023-04-15,Penelope,M,13500.0,Buddy Storbeck's Diesel Service Inc,Volkswagen,Jetta,Overhead Camshaft,Manual,RED,24000.0,06457-3834,Passenger,7613602,MIDDLETOWN,Baixa,Médio
C_CND_012811,2023-04-15,Perel,F,530000.0,C & M Motors Inc,Hyundai,Accent,Overhead Camshaft,Manual,BLACK,18000.0,60504-7114,Hatchback,6953023,AURORA,Média,Baixo
C_CND_012812,2023-04-15,Pessy,M,13500.0,Capitol KIA,Oldsmobile,Silhouette,Overhead Camshaft,Manual,RED,19000.0,38701-8047,Sedan,8939927,GREENVILLE,Baixa,Baixo
C_CND_012813,2023-04-15,Phoebe,F,565000.0,Chrysler of Tri-Cities,Oldsmobile,Cutlass,Double Overhead Camshaft,Auto,RED,41000.0,99301-3882,Sedan,7424657,PASCO,Média,Alto
C_CND_012814,2023-04-15,Piper,M,470000.0,Chrysler Plymouth,Toyota,Corolla,Overhead Camshaft,Manual,PALE WHITE,22000.0,53546-9427,Passenger,6987661,JANESVILLE,Média,Médio
C_CND_012815,2023-04-15,Princess,M,673000.0,Capitol KIA,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,BLACK,22000.0,38701-8047,Sedan,8563858,GREENVILLE,Média,Médio
C_CND_012816,2023-04-15,Rachel,M,728000.0,Chrysler of Tri-Cities,Jeep,Grand Cherokee,Overhead Camshaft,Manual,RED,21001.0,99301-3882,SUV,8245995,PASCO,Média,Médio
C_CND_012817,2023-04-15,Rebecca,F,741000.0,Chrysler Plymouth,Chevrolet,Lumina,Overhead Camshaft,Manual,RED,12001.0,53546-9427,Passenger,6810116,JANESVILLE,Alta,Baixo
C_CND_012818,2023-04-15,Riley,M,600000.0,Classic Chevy,Toyota,RAV4,Overhead Camshaft,Manual,PALE WHITE,22001.0,85257-3102,Hatchback,6778886,SCOTTSDALE,Média,Médio
C_CND_012819,2023-04-15,Sade,M,695000.0,Clay Johnson Auto Sales,Lincoln,Town car,Overhead Camshaft,Manual,BLACK,17001.0,78758-7841,Hatchback,7491796,AUSTIN,Média,Baixo
C_CND_012820,2023-04-15,Corentin,M,635000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Pathfinder,Overhead Camshaft,Manual,RED,11000.0,99301-3882,Hardtop,8651484,PASCO,Média,Baixo
C_CND_012821,2023-04-15,Pauline,M,13500.0,Ryder Truck Rental and Leasing,Pontiac,Firebird,Overhead Camshaft,Manual,BLACK,43000.0,06457-3834,Hardtop,8207627,MIDDLETOWN,Baixa,Alto
C_CND_012822,2023-04-15,Samiya,F,672000.0,Gartner Buick Hyundai Saab,Lexus,LX470,Double Overhead Camshaft,Auto,PALE WHITE,15000.0,38701-8047,SUV,7311008,GREENVILLE,Média,Baixo
C_CND_012823,2023-04-15,Angel,M,920000.0,Rabun Used Car Sales,Saab,3-Sep,Double Overhead Camshaft,Auto,RED,69001.0,85257-3102,Sedan,8634615,SCOTTSDALE,Alta,Premium
C_CND_012824,2023-04-15,Anthony,M,885000.0,Race Car Help,Lexus,GS400,Double Overhead Camshaft,Auto,BLACK,12001.0,78758-7841,Hatchback,6837891,AUSTIN,Alta,Baixo
C_CND_012825,2023-04-15,Victoria,M,751000.0,Ryder Truck Rental and Leasing,Hyundai,Sonata,Overhead Camshaft,Manual,BLACK,15001.0,06457-3834,SUV,6582652,MIDDLETOWN,Alta,Baixo
C_CND_012826,2023-04-15,Valentin,M,792000.0,Saab-Belle Dodge,BMW,528i,Overhead Camshaft,Manual,BLACK,21001.0,60504-7114,SUV,8973017,AURORA,Alta,Médio
C_CND_012827,2023-04-15,Ludivine,M,1051500.0,Scrivener Performance Engineering,Audi,A6,Overhead Camshaft,Manual,PALE WHITE,14151.0,38701-8047,SUV,7119179,GREENVILLE,Alta,Baixo
C_CND_012828,2023-04-15,Eve,M,906000.0,Star Enterprises Inc,Pontiac,Grand Am,Double Overhead Camshaft,Auto,PALE WHITE,26001.0,99301-3882,SUV,8452622,PASCO,Alta,Médio
C_CND_012829,2023-04-15,Pauline,M,757500.0,Suburban Ford,Volkswagen,GTI,Double Overhead Camshaft,Auto,RED,25501.0,53546-9427,SUV,8283138,JANESVILLE,Alta,Médio
C_CND_012830,2023-04-15,Albane,F,583000.0,Tri-State Mack Inc,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,RED,12001.0,85257-3102,Sedan,7714416,SCOTTSDALE,Média,Baixo
C_CND_012831,2023-04-16,Michael,M,430000.0,Race Car Help,Dodge,Ram Pickup,Overhead Camshaft,Manual,PALE WHITE,20000.0,78758-7841,Hardtop,6131745,PASCO,Média,Baixo
C_CND_012832,2023-04-16,Xin,M,1410000.0,Tri-State Mack Inc,Chrysler,LHS,Double Overhead Camshaft,Auto,PALE WHITE,21000.0,85257-3102,Hatchback,8698174,SCOTTSDALE,Premium,Médio
C_CND_012833,2023-04-16,Yu,M,13500.0,U-Haul CO,Mitsubishi,Diamante,Overhead Camshaft,Manual,BLACK,49000.0,78758-7841,Hatchback,6482082,AUSTIN,Baixa,Alto
C_CND_012834,2023-04-16,Zahra,F,902000.0,Progressive Shippers Cooperative Association No,Lexus,LS400,Overhead Camshaft,Manual,PALE WHITE,54000.0,53546-9427,Sedan,6286958,JANESVILLE,Alta,Alto
C_CND_012835,2023-04-16,Zainab,F,13500.0,Rabun Used Car Sales,Chevrolet,Monte Carlo,Double Overhead Camshaft,Auto,RED,21000.0,85257-3102,Hatchback,8232144,SCOTTSDALE,Baixa,Médio
C_CND_012836,2023-04-16,Zara,F,600000.0,Race Car Help,BMW,328i,Overhead Camshaft,Manual,BLACK,69000.0,78758-7841,Sedan,7955156,AUSTIN,Média,Premium
C_CND_012837,2023-04-16,Miles,M,722000.0,Ryder Truck Rental and Leasing,Honda,Passport,Double Overhead Camshaft,Auto,BLACK,26000.0,06457-3834,Hardtop,7274560,JANESVILLE,Média,Médio
C_CND_012838,2023-04-16,Constance,M,1570000.0,Scrivener Performance Engineering,Volkswagen,Passat,Double Overhead Camshaft,Auto,BLACK,9000.0,38701-8047,Hatchback,6546214,GREENVILLE,Premium,Baixo
C_CND_012839,2023-04-16,Marina,M,1300000.0,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,PALE WHITE,12000.0,99301-3882,Hatchback,8750640,PASCO,Premium,Baixo
C_CND_012840,2023-04-16,Meline,M,950000.0,Suburban Ford,Ford,Windstar,Double Overhead Camshaft,Auto,RED,31000.0,53546-9427,Sedan,6104420,JANESVILLE,Alta,Médio
C_CND_012841,2023-04-16,Melanie,M,1385000.0,Suburban Ford,Dodge,Caravan,Overhead Camshaft,Manual,RED,24500.0,53546-9427,Hardtop,8463985,JANESVILLE,Premium,Médio
C_CND_012842,2023-04-16,Selovan,F,950000.0,U-Haul CO,Plymouth,Neon,Overhead Camshaft,Manual,BLACK,29000.0,78758-7841,SUV,7442880,AUSTIN,Alta,Médio
C_CND_012843,2023-04-16,Jules,M,1050000.0,Progressive Shippers Cooperative Association No,Dodge,Viper,Double Overhead Camshaft,Auto,RED,31000.0,53546-9427,SUV,8192825,JANESVILLE,Alta,Médio
C_CND_012844,2023-04-16,Emma,M,629000.0,Rabun Used Car Sales,BMW,528i,Double Overhead Camshaft,Auto,PALE WHITE,62000.0,85257-3102,SUV,7083791,SCOTTSDALE,Média,Premium
C_CND_012845,2023-04-16,Quinn,M,482500.0,Classic Chevy,BMW,528i,Overhead Camshaft,Manual,PALE WHITE,14500.0,85257-3102,SUV,8287065,SCOTTSDALE,Média,Baixo
C_CND_012846,2023-04-16,Rachel,F,482500.0,Clay Johnson Auto Sales,Ford,Expedition,Double Overhead Camshaft,Auto,BLACK,41500.0,78758-7841,SUV,8530141,AUSTIN,Média,Alto
C_CND_012847,2023-04-16,Lara,M,760000.0,Star Enterprises Inc,Infiniti,I30,Overhead Camshaft,Manual,RED,22000.0,99301-3882,Hardtop,8907132,PASCO,Alta,Médio
C_CND_012848,2023-04-16,Layla,M,360000.0,U-Haul CO,Saturn,SC,Overhead Camshaft,Manual,RED,61000.0,78758-7841,Hardtop,6848925,AUSTIN,Baixa,Premium
C_CND_012849,2023-04-16,Rebecca,M,13500.0,Gartner Buick Hyundai Saab,Volvo,S40,Overhead Camshaft,Manual,RED,22001.0,38701-8047,Sedan,8566611,GREENVILLE,Baixa,Médio
C_CND_012850,2023-04-16,Reese,F,550000.0,Hatfield Volkswagen,Dodge,Durango,Overhead Camshaft,Manual,RED,31001.0,99301-3882,SUV,8134986,PASCO,Média,Médio
C_CND_012851,2023-04-16,Leora,F,607000.0,Saab-Belle Dodge,Volvo,S70,Double Overhead Camshaft,Auto,PALE WHITE,20000.0,60504-7114,Hardtop,6704311,AURORA,Média,Baixo
C_CND_012852,2023-04-16,Samiyah,F,672000.0,Hatfield Volkswagen,Lexus,GS400,Double Overhead Camshaft,Auto,PALE WHITE,31000.0,99301-3882,Hatchback,7370181,PASCO,Média,Médio
C_CND_012853,2023-04-16,Sanaa,M,555000.0,Iceberg Rentals,Mercedes-B,CLK Coupe,Double Overhead Camshaft,Auto,PALE WHITE,22000.0,53546-9427,Sedan,7670005,JANESVILLE,Média,Médio
C_CND_012854,2023-04-16,Maelle,M,810000.0,Suburban Ford,Volkswagen,Golf,Overhead Camshaft,Manual,PALE WHITE,17000.0,53546-9427,Hardtop,6083409,JANESVILLE,Alta,Baixo
C_CND_012855,2023-04-16,Saniya,M,915000.0,Motor Vehicle Branch Office,Nissan,Frontier,Overhead Camshaft,Manual,BLACK,53000.0,78758-7841,Hatchback,7560213,AUSTIN,Alta,Alto
C_CND_012856,2023-04-16,Nathan,M,603000.0,U-Haul CO,Oldsmobile,Alero,Overhead Camshaft,Manual,BLACK,17000.0,78758-7841,Hardtop,6139387,AUSTIN,Média,Baixo
C_CND_012857,2023-04-16,Sarah,M,352500.0,New Castle Ford Lincoln Mercury,Jaguar,S-Type,Overhead Camshaft,Manual,RED,21500.0,60504-7114,Passenger,8065942,AURORA,Baixa,Médio
C_CND_012858,2023-04-16,Sarai,M,600000.0,Pars Auto Sales,Volvo,S40,Double Overhead Camshaft,Auto,BLACK,17000.0,38701-8047,Sedan,8951338,GREENVILLE,Média,Baixo
C_CND_012859,2023-04-16,Agathe,M,13500.0,U-Haul CO,Volkswagen,GTI,Overhead Camshaft,Manual,BLACK,25001.0,78758-7841,SUV,8821695,AUSTIN,Baixa,Médio
C_CND_012860,2023-04-16,Harie,F,920000.0,Progressive Shippers Cooperative Association No,Plymouth,Voyager,Overhead Camshaft,Manual,RED,12001.0,53546-9427,Passenger,8963219,MIDDLETOWN,Alta,Baixo
C_CND_012861,2023-04-16,Travis,M,655800.0,McKinney Dodge Chrysler Jeep,Volkswagen,Beetle,Double Overhead Camshaft,Auto,RED,45800.0,85257-3102,Hardtop,6317925,SCOTTSDALE,Média,Alto
C_CND_012862,2023-04-16,Abdoulaye,M,13500.0,Star Enterprises Inc,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,PALE WHITE,12000.0,99301-3882,Hardtop,7251483,PASCO,Baixa,Baixo
C_CND_012863,2023-04-16,Judith,M,695000.0,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Double Overhead Camshaft,Auto,RED,19001.0,06457-3834,Hatchback,8955220,PASCO,Média,Baixo
C_CND_012864,2023-04-16,Odessa,M,642000.0,Saab-Belle Dodge,Nissan,Frontier,Double Overhead Camshaft,Auto,PALE WHITE,18001.0,60504-7114,Hatchback,6043046,JANESVILLE,Média,Baixo
C_CND_012865,2023-04-16,Flavie,M,900000.0,Scrivener Performance Engineering,Dodge,Viper,Double Overhead Camshaft,Auto,RED,31001.0,38701-8047,SUV,7524388,SCOTTSDALE,Alta,Médio
C_CND_012866,2023-04-17,Aaliyah,F,1020000.0,Saab-Belle Dodge,Ford,Mustang,Double Overhead Camshaft,Auto,PALE WHITE,22000.0,60504-7114,Hatchback,6790639,AURORA,Alta,Médio
C_CND_012867,2023-04-17,Abigail,M,640000.0,Scrivener Performance Engineering,Chevrolet,Metro,Double Overhead Camshaft,Auto,PALE WHITE,12000.0,38701-8047,Passenger,6845551,GREENVILLE,Média,Baixo
C_CND_012868,2023-04-17,Addison,F,1000050.0,Star Enterprises Inc,Acura,Integra,Double Overhead Camshaft,Auto,BLACK,45000.0,99301-3882,Passenger,6575049,PASCO,Alta,Alto
C_CND_012869,2023-04-17,Moussa,M,475000.0,Star Enterprises Inc,Mercury,Mountaineer,Overhead Camshaft,Manual,RED,21000.0,99301-3882,Hardtop,8485869,MIDDLETOWN,Média,Médio
C_CND_012870,2023-04-17,Aisha,M,1800000.0,Tri-State Mack Inc,Dodge,Intrepid,Overhead Camshaft,Manual,BLACK,11000.0,85257-3102,Sedan,7194898,SCOTTSDALE,Premium,Baixo
C_CND_012871,2023-04-17,Joel,M,720000.0,Classic Chevy,Saturn,SC,Double Overhead Camshaft,Auto,BLACK,33000.0,85257-3102,Hardtop,8313921,JANESVILLE,Média,Médio
C_CND_012872,2023-04-17,Nans,M,13500.0,Race Car Help,Mercury,Villager,Overhead Camshaft,Manual,PALE WHITE,14000.0,78758-7841,Passenger,6676093,AUSTIN,Baixa,Baixo
C_CND_012873,2023-04-17,Clea,F,13500.0,Ryder Truck Rental and Leasing,Mitsubishi,3000GT,Overhead Camshaft,Manual,BLACK,18000.0,06457-3834,Sedan,7273702,MIDDLETOWN,Baixa,Baixo
C_CND_012874,2023-04-17,Lea Jeanne,F,669000.0,Saab-Belle Dodge,Mercedes-B,E-Class,Double Overhead Camshaft,Auto,PALE WHITE,31000.0,60504-7114,Sedan,7435078,AURORA,Média,Médio
C_CND_012875,2023-04-17,Matteo,M,850000.0,Scrivener Performance Engineering,Acura,RL,Overhead Camshaft,Manual,PALE WHITE,17000.0,38701-8047,SUV,6695854,GREENVILLE,Alta,Baixo
C_CND_012876,2023-04-17,Heifer,F,600000.0,Star Enterprises Inc,Volkswagen,Jetta,Double Overhead Camshaft,Auto,RED,16000.0,99301-3882,Passenger,6560617,PASCO,Média,Baixo
C_CND_012877,2023-04-17,Peyton,M,13500.0,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Overhead Camshaft,Manual,BLACK,16000.0,53546-9427,Hardtop,7498818,JANESVILLE,Baixa,Baixo
C_CND_012878,2023-04-17,Rifky,M,620250.0,McKinney Dodge Chrysler Jeep,Ford,Explorer,Double Overhead Camshaft,Auto,PALE WHITE,18251.0,85257-3102,Hatchback,8926714,SCOTTSDALE,Média,Baixo
C_CND_012879,2023-04-17,Riley,F,480000.0,Motor Vehicle Branch Office,Cadillac,DeVille,Double Overhead Camshaft,Auto,RED,69001.0,78758-7841,SUV,6771591,AUSTIN,Média,Premium
C_CND_012880,2023-04-17,Rivka,M,710000.0,Nebo Chevrolet,Subaru,Outback,Double Overhead Camshaft,Auto,PALE WHITE,19001.0,06457-3834,SUV,6695535,MIDDLETOWN,Média,Baixo
C_CND_012881,2023-04-17,Rivky,F,13500.0,New Castle Ford Lincoln Mercury,Chrysler,Sebring Coupe,Double Overhead Camshaft,Auto,RED,19000.0,60504-7114,Sedan,6038669,AURORA,Baixa,Baixo
C_CND_012882,2023-04-17,Rochel,M,630000.0,Pars Auto Sales,Lexus,LX470,Overhead Camshaft,Manual,PALE WHITE,54000.0,38701-8047,SUV,6413746,GREENVILLE,Média,Alto
C_CND_012883,2023-04-17,Roizy,M,420000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Corvette,Overhead Camshaft,Manual,PALE WHITE,22000.0,99301-3882,SUV,8162381,PASCO,Média,Médio
C_CND_012884,2023-04-17,Sariah,M,690000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,TL,Overhead Camshaft,Manual,PALE WHITE,14000.0,99301-3882,Hatchback,8772450,PASCO,Média,Baixo
C_CND_012885,2023-04-17,Sasha,F,13500.0,Progressive Shippers Cooperative Association No,BMW,328i,Double Overhead Camshaft,Auto,PALE WHITE,62000.0,53546-9427,Sedan,7853918,JANESVILLE,Baixa,Premium
C_CND_012886,2023-04-17,Savannah,M,1350000.0,Rabun Used Car Sales,Dodge,Stratus,Double Overhead Camshaft,Auto,RED,31001.0,85257-3102,Hatchback,8892269,SCOTTSDALE,Premium,Médio
C_CND_012887,2023-04-17,Serenity,M,930000.0,Race Car Help,Dodge,Ram Wagon,Double Overhead Camshaft,Auto,BLACK,22001.0,78758-7841,Passenger,8710593,AUSTIN,Alta,Médio
C_CND_012888,2023-04-17,Shania,M,510000.0,Ryder Truck Rental and Leasing,Subaru,Outback,Double Overhead Camshaft,Auto,RED,57000.0,06457-3834,SUV,8740109,MIDDLETOWN,Média,Alto
C_CND_012889,2023-04-17,Shaniya,M,725500.0,Saab-Belle Dodge,Honda,Accord,Double Overhead Camshaft,Auto,PALE WHITE,21500.0,60504-7114,Sedan,8117886,AURORA,Média,Médio
